No,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_1,Q2,Q10,Q10_10_TEXT,Q11,Q11_10_TEXT,Q12,Q12_10_TEXT,Q60,Q60_6_TEXT,Q13,Q13_4_TEXT,Q14,Q14_5_TEXT,Q13.1,Q15,Q6,Q6_3_TEXT,memberNo,userId,Q_DataPolicyViolations,gender,age_group,rgn_nm,bmclub,is_mfo,order_rank,BAEMIN_ord_cnt,stod_ord_cnt,BAERA_ord_cnt,BAERA_ord_cnt.1,total_ord_cnt
72,45947.4623,45947.46319,0,,100,76,1,45947.4632,R_42JE6BItAxBGDiV,,,,,,,anonymous,KO,1,7,"배민클럽을 이용하면 매우 편리하지만
아닌경우 불편하다",,,7,,,,3,,,,,,,배민클럽은 알뜰배달이 무료라서,"1,4,5,6",,1.80209E+11,,,FEMALE,30대,수도권,구독,한그룻 주문경험O,1,1,5,0,0,6
73,45947.46227,45947.46322,0,,100,82,1,45947.46323,R_9onnyakGDniJKlA,,,,,,,anonymous,KO,1,10,배송비도 없고 서비스도 괜찮고 업체도 많아요,7,,,,,,5,,,,,,,멤버십이 있어야만 혜택이 많아서,"1,2,4,5,6",,1.90502E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,0,1,0,1,2
74,45947.46259,45947.46325,0,,100,56,1,45947.46326,R_99oJhfL4rozRM5H,,,,,,,anonymous,KO,1,7,편리하지만 자주 변경되는 인터페이스,,,10,UI,,,,,,,,,선행 답변 문항과 동일,,"1,2",,1.60723E+11,,,MALE,20대,광역시,미구독,한그룻 주문경험X,1,3,3,1,0,7
75,45947.46096,45947.46329,0,,100,200,1,45947.46329,R_9WCN27uys6bqiig,,,,,,,anonymous,KO,1,6,라이더님 요청사항에 글을 남기도 50%정도 글을 남깁니다.,,,,,8,,,,4,요청글이 반반정도,,,,요청글을 남겨나도 50% 정도만 글을 남김,1,,2.10425E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험O,1,2,6,0,0,8
76,45947.46144,45947.4633,0,,100,161,1,45947.46331,R_4C2UY430mH21As2,,,,,,,anonymous,KO,1,5,"배달시간이너무오래걸려서요
여러곳들려서오나봐요.음식도 식어서오구해서요",,,,,8,,,,3,,,,,음식이식어서와요,"1,2",,2.40205E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험O,1,0,1,0,0,1
77,45947.46275,45947.4634,0,,100,56,1,45947.46342,R_97IqS6rs4P4QTyO,,,,,,,anonymous,KO,1,7,.... .,,,8,,,,,,2,,,,,....,"1,2,5",,2.00502E+11,,,FEMALE,30대,지방,미구독,한그룻 주문경험X,1,3,0,0,4,7
78,45947.46211,45947.46341,0,,100,113,1,45947.46343,R_9DSwBXIJauQmdoh,,,,,,,anonymous,KO,1,4,"배달시간이 오래걸리는 곳들이 많음
가게측에서도 너무 많은 여유시간을 가지고 예상시간을 책정함",,,,,9,,,,,,4,,,이유없음,"1,2,4",,1.90614E+11,,,MALE,20대,수도권,구독,한그룻 주문경험X,1,0,2,1,0,3
79,45947.46153,45947.46344,0,,100,165,1,45947.46345,R_4ncRnevwhVulsQN,,,,,,,anonymous,KO,1,5,한집배달 알뜰배달인 배달의민족 배달원의 배달은 다른 어플보다 현저히 느릴때가 많습니다. 늦게되서 취소를 권할때도 그 기다린 시간에대한건 전혀 생각안하는것 같습니다. 기상악화때는 이해하지만 타플랫폼도 똑같은 환경인데요..ㅎㅎ,,,,,8,,,,2,,,,,앞에말했듯 똑같은 조건에서 타플랫폼 배달보다 현저히 느릴때가 많음,"1,2,4",,2.01212E+11,,,FEMALE,30대,수도권,구독,한그룻 주문경험X,1,0,2,0,0,2
80,45947.46223,45947.46351,0,,100,109,1,45947.46351,R_9Gy2rnqB6lMu72e,,,,,,,anonymous,KO,1,5,배민클럽을 하지않으면 배달료도 많이 나가고 음식값이 가게로 가서 먹을때랑 차이가 많이 납니다 ,,,,,7,,1,,,,,,,,"1,2",,1.80824E+11,,,FEMALE,20대,수도권,구독,한그룻 주문경험X,1,0,2,0,2,4
81,45947.46251,45947.46354,0,,100,88,1,45947.46355,R_9Q03RWEerz2Vcjf,,,,,,,anonymous,KO,1,10,편리합니다,7,,,,,,3,,,,,,,무료에다 할인쿠폰,1,,2.50419E+11,,,MALE,40대,수도권,미구독,한그룻 주문경험X,1,2,7,1,1,11
82,45947.46262,45947.46374,0,,100,97,1,45947.46375,R_47QHozovziiznfp,,,,,,,anonymous,KO,1,7,할인 이벤트를 자주함,,,9,,,,,,,,1,,,음식점이 많아서 선택할수잇는 권한이 많음 ,"1,2",,1.80715E+11,,,FEMALE,20대,광역시,구독,한그룻 주문경험O,1,0,6,0,0,6
83,45947.46117,45947.46377,0,,100,225,1,45947.46378,R_4Dwp7x5kF4WVsUY,,,,,,,anonymous,KO,1,8,편리해서 좋지만 라이더 배차가 안잡혀 음식이 늦게 올때 있어서,,,8,,,,,,3,,,,,음식이 새거나 배달이 많이 늦어질경우,"1,3",네이버,1.90906E+11,,,FEMALE,40대,수도권,구독,한그룻 주문경험X,1,0,2,0,0,2
84,45947.46256,45947.46382,0,,100,108,1,45947.46383,R_9JdaMje6PATmFwJ,,,,,,,anonymous,KO,1,5,딱히 좋은거와 나쁜거를 못느껴서요,,,,,7,,4,,,,,,,요즘 고 물가 시대이다보니...,1,,2.00402E+11,,,MALE,40대,지방,미구독,한그룻 주문경험X,1,5,2,0,1,8
85,45947.4631,45947.46385,0,,100,65,1,45947.46386,R_9KOvF3aTzaYjo4h,,,,,,,anonymous,KO,1,8,"입점 식당의 다양성
쿠폰 행사 ",,,7,,,,5,,,,,,,배민 무료 배달 ,"1,2,4",,1.90303E+11,,,FEMALE,50대 이상,수도권,구독,한그룻 주문경험O,1,0,1,0,0,1
86,45947.46324,45947.46389,0,,100,56,1,45947.4639,R_9MXQJxky4L7z5UQ,,,,,,,anonymous,KO,1,7,아무래도 편리하다,,,8,,,,,,3,,,,,주문한 상품이 잘 배달되는 게 중요,"1,2,5",,1.80315E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,0,2,0,2,4
87,45947.46219,45947.46394,0,,100,150,1,45947.46395,R_9760Gb8UInnP1vj,,,,,,,anonymous,KO,1,8,"배달가능지점이 많음

할인도 좋고",,,7,,,,4,,,,,,,"다른 배당앱보다 저렴하게 쿠폰을 사용할수 있어서

그런데 요즘 쿠폰할인액이 줄어들고 있네요","1,2,5",,2.01407E+11,,,MALE,30대,수도권,구독,한그룻 주문경험O,1,0,4,0,0,4
88,45947.46299,45947.46395,0,,100,83,1,45947.46395,R_9rcgER5WlYv2d9J,,,,,,,anonymous,KO,1,3,배차도 잘 안되고 엉망인 경우가 최근들어 급상승...,,,,,8,,,,1,,,,,요새 라이더 배차도 잘 안되고 너무 오래 기다려요,1,,1.81205E+11,,,FEMALE,20대,수도권,구독,한그룻 주문경험X,1,0,3,3,0,6
89,45947.46317,45947.46395,0,,100,66,1,45947.46395,R_4pR98SA36zBfDiq,,,,,,,anonymous,KO,1,6,주문이 간편해서,,,,,7,,4,,,,,,,좀더 할인 프로모션이 있었으면 좋겠어요 ,"1,2,4,5",,1.60115E+11,,,MALE,40대,지방,미구독,한그룻 주문경험X,1,0,1,0,2,3
90,45947.46236,45947.46402,0,,100,142,1,45947.46402,R_4nPj2O66QGDMnsh,,,,,,,anonymous,KO,1,2,배달시간이 처음 도착시간과 다르게 계속늘어남,,,,,8,,,,2,,,,,처음 도착시간과 중간중간 도착시간이 계속늘어남으러써 상당히 불쾌했슴,"1,2,4,5",,2.10815E+11,,,MALE,40대,지방,미구독,한그룻 주문경험X,1,0,1,0,0,1
91,45947.46317,45947.46402,0,,100,73,1,45947.46403,R_9qQ9dMPt254HyrT,,,,,,,anonymous,KO,1,5,나쁘지도좋지도안은거같아서요,,,,,9,,,,,,3,,,가격의차이,1,,1.8081E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험X,1,0,4,0,0,4
92,45947.46318,45947.46402,0,,100,72,1,45947.46403,R_9sd8kROzN6Uwskc,,,,,,,anonymous,KO,1,10,배달이 용이 하고 음식점이 다양,8,,,,,,,,2,,,,,배달상황 확인이 용이하고 편리함,"1,2",,1.90316E+11,,,FEMALE,40대,광역시,구독,한그룻 주문경험X,1,1,3,0,1,5
93,45947.46311,45947.46403,0,,100,78,1,45947.46403,R_4O0NmGHQmyEIGYr,,,,,,,anonymous,KO,1,8,빠른 배달,,,8,,,,,,3,,,,,깔끔한 포장,1,,2.01227E+11,,,MALE,40대,수도권,구독,한그룻 주문경험O,1,3,20,0,0,23
94,45947.46331,45947.46404,0,,100,63,1,45947.46405,R_9PgEIZ5FxwnCkp3,,,,,,,anonymous,KO,1,10,가맹점이 많아요,9,,,,,,,,,,1,,,같아요,"1,2,5",,1.70215E+11,,,MALE,40대,수도권,미구독,한그룻 주문경험X,1,0,3,0,0,3
95,45947.46352,45947.46404,0,,100,44,1,45947.46405,R_4fVj9iskRK8hEB8,,,,,,,anonymous,KO,1,10,편리하고 할인쿠폰있어서 좋음,7,,,,,,4,,,,,,,할인되니까요,"1,2",,2.50828E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험O,1,0,5,0,1,6
96,45947.46264,45947.46404,0,,100,121,1,45947.46406,R_9PFbeKoQdwNWScp,,,,,,,anonymous,KO,1,10,맛있어요. 포장도 깨끗하고요.,9,,,,,,,,,,4,,,리뷰의 평균점수가 신뢰가 감,"1,2",,1.80904E+11,,,FEMALE,40대,광역시,구독,한그룻 주문경험X,1,2,4,0,0,6
97,45947.4634,45947.46412,0,,100,61,1,45947.46413,R_90AgCTp4s2oBM9O,,,,,,,anonymous,KO,1,7,입점가게가 많다,,,9,,,,,,,,1,,,다양,"1,4",,1.90818E+11,,,FEMALE,30대,수도권,구독,한그룻 주문경험X,1,0,2,0,5,7
98,45947.46255,45947.46416,0,,100,138,1,45947.46416,R_9XEnQyGgafF87Lz,,,,,,,anonymous,KO,1,1,별의미가없음,,,,,8,,,,1,,,,,2~3개  싫고다니던데 중식같은건 마지막 배달일경우 면불어서 못먹음,1,,2.00911E+11,,,MALE,40대,수도권,미구독,한그룻 주문경험X,1,6,5,0,0,11
99,45947.46353,45947.46416,0,,100,54,1,45947.46417,R_4OALIQyc6veuWvs,,,,,,,anonymous,KO,1,8,다른 배달 앱 보다 편리하고 입점업체가 많아서,,,9,,,,,,,,1,,,다른 앱보다 다양함,"1,4,5",,2.31231E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,0,1,0,0,1
100,45947.46377,45947.46416,0,,100,33,1,45947.46417,R_9BVOl941jeB3HnF,,,,,,,anonymous,KO,1,7,Ddsdd,,,9,,,,,,,,2,,,Ddddd,"1,2",,1.90707E+11,,,MALE,20대,수도권,구독,한그룻 주문경험O,1,1,4,0,0,5
101,45947.46244,45947.46417,0,,100,149,1,45947.46418,R_95ute9YYqJtVNhr,,,,,,,anonymous,KO,1,2,수수료를 너무 많이때가여 ㅠ 글고 배민 프리미엄? 구독료내도 경기권빼면 거의 배달비 할인 해주는 곳이 없어서 별로에요 ㅠ,,,,,7,,4,,,,,,,많이 시켜먹어봤자 포인트가 쌓이는 것도 아니고 할인 혜택도 별로 없음…,"1,2,5",,2.50818E+11,,,FEMALE,10대,지방,미구독,한그룻 주문경험X,1,13,3,1,0,17
102,45947.46162,45947.46427,0,,100,228,1,45947.46428,R_9IltM7h2NepV2OB,,,,,,,anonymous,KO,1,10,"이용하기 쉽구요. 사장님들 기사님들 요청사항 잘 해주시고  대부분 오신분들 친절하시기까지.
원하는 종류나 다양성도 있어서 좋아요",9,,,,,,,,,,4,,,"리뷰는 사실 반반이긴한데
그래도 찾아서 볼수있는 점 ",1,,2.00825E+11,,,FEMALE,50대 이상,수도권,구독,한그룻 주문경험X,1,1,3,0,0,4
103,45947.46315,45947.46429,0,,100,98,1,45947.4643,R_4gNFgfxR6NuNxlj,,,,,,,anonymous,KO,1,10,"서비스 업그레이드 되고 나서 넘 이용하기도 편해용
가족 결제, 함께 주문하기 등등 넘나 좋습니다,,💗💗",8,,,,,,,,1,,,,,뭐니뭐니해도 배고파서 주문해서 먹는데 예상보다 빨리오면 정말 행복합니다💗😍,1,,1.9051E+11,,,FEMALE,20대,지방,미구독,한그룻 주문경험X,1,1,0,0,0,1
104,45947.46258,45947.46432,0,,100,150,1,45947.46433,R_9q29gafwTwKMkw8,,,,,,,anonymous,KO,1,8,"배달위치상황공유가 편리합니다.
그렇지만, 자영업자의 수수료문제가 크다하여 8점드렸습니다.",,,8,,,,,,2,,,,,도착예정을 최대한 준수해주려고 하며 문의를 드려도 답변이 빠르게와서 좋았습니다.,"1,2,4,5",,1.90501E+11,,,FEMALE,30대,지방,구독,한그룻 주문경험X,1,2,7,1,0,10
105,45947.46353,45947.46433,0,,100,68,1,45947.46433,R_40uHF95WV0uSG1X,,,,,,,anonymous,KO,1,6,배달비 부담으로 개추까지는 못 줌,,,,,7,,3,,,,,,,배달팁이 메뉴가격에 녹아있는 경우가 많음,"1,2",,1.81228E+11,,,MALE,30대,지방,미구독,한그룻 주문경험X,1,0,2,0,0,2
106,45947.46367,45947.46435,0,,100,58,1,45947.46436,R_4wgrBByKkGzL38t,,,,,,,anonymous,KO,1,5,배달료비용때문에,,,,,7,,3,,,,,,,,8,,1.80105E+11,,,FEMALE,50대 이상,지방,미구독,한그룻 주문경험X,1,1,2,0,0,3
107,45947.46247,45947.46438,0,,100,164,1,45947.46438,R_9gTrlvgJsk4o4ju,,,,,,,anonymous,KO,1,10,빠른 배달 친절함 ,8,,,,,,,,2,,,,,,"1,2",,2.20724E+11,,,MALE,40대,수도권,미구독,한그룻 주문경험O,1,1,7,1,0,9
108,45947.46181,45947.46438,0,,100,222,1,45947.46439,R_96G0S7u1lOnw9Lr,,,,,,,anonymous,KO,1,5,"배달이 쿠팡보다 현저히 늦어요

예)쿠팡. 조리완료 우선배차

배민 순차배차 조대시 기다려야함 조리완료되도 기사가 안잡혀서 음식이 식을때가 많음

할인은 배민이 많지만 할인이 치킨쪽 몰빵이라 치킨 별로인사람은 다른앱 찾게됨

최대할인쿠폰은 최소금액만 되서. 오히려 거부감들어서 시켜먹기싫음",,,,,8,,,,1,,,,,"쿠팡보다 느림 확실하게
바쁜시간에 더욱 도드라지게 느림","1,2,4",,2.51003E+11,,,MALE,40대,수도권,구독,한그룻 주문경험X,1,0,5,1,0,6
109,45947.46359,45947.46443,0,,100,73,1,45947.46445,R_4PdPSihT8LKVNgl,,,,,,,anonymous,KO,1,5,가격이계속상승해요 추천하지않아요,,,,,10,가격상승의원인,,,,,,,가격상승이계속되요,,1,,2.00405E+11,,,MALE,30대,지방,구독,한그룻 주문경험O,1,3,11,1,0,15
110,45947.46338,45947.46447,0,,100,94,1,45947.46448,R_4Yg6ESsW1HemHwl,,,,,,,anonymous,KO,1,3,배달료가 너무 비싸도 배달의 민족말고도 쿠폰을 더 잘 주거나 배달료가 적거나 소비자 입장에서 더 좋은 어플이 많아 꼭 배민을 추천해야할만한 강점이 없다 생각합니다,,,,,7,,4,,,,,,,,"2,5",,2.01202E+11,,,MALE,10대,수도권,미구독,한그룻 주문경험X,1,0,1,0,0,1
111,45947.46037,45947.46453,0,,100,358,1,45947.46454,R_4IvVe6Tk8rgk5qN,,,,,,,anonymous,KO,1,3,리뷰를 솔직하게 작성하면 가게 주장만 듣고 처리되는거같아서 별점 및 남겨진 리뷰 보고 가게를 선택하는 경우가 많을텐데 이런식이면 별점 및 리뷰 도 믿을수없는듯..뭘 믿고 가게를 택해서 주문하라는건지 모르겠음,,,,,9,,,,,,3,,,가게배달 선택해서 주문할수있는게 좋음,"1,2",,1.80913E+11,,,FEMALE,30대,수도권,미구독,한그룻 주문경험X,1,11,1,0,0,12
112,45947.46369,45947.46454,0,,100,73,1,45947.46455,R_42EbdggnRGXCBkC,,,,,,,anonymous,KO,1,6,서비스 자체는 좋은데 가게 사장님들한테 수수료를 너무 많이 떼어가시는거같아요,,,,,10,기업이미지,,,,,,,가게 사장님한테 수수료를 너무 많이 떼어감 악덕기업이라는 이미지가 강함,,5,,2.10206E+11,,,FEMALE,10대,지방,미구독,한그룻 주문경험X,1,0,3,0,0,3
113,45947.46244,45947.46457,0,,100,183,1,45947.46458,R_4lGKpNbJYTAVXKV,,,,,,,anonymous,KO,1,8,"생각보다 음식주문에 대한 큰 이벤트나 할인이 없음. 
타업체보다 할인이벤트가 작음",,,7,,,,4,,,,,,,할인쿠폰이라고 막상받으면 어떤기준을 충족시켜야 사용하는..장난치는기분이 듬.,"1,2,4,5",,2.20917E+11,,,MALE,40대,지방,미구독,한그룻 주문경험X,1,0,1,0,0,1
114,45947.46368,45947.46459,0,,100,78,1,45947.4646,R_9IZuMD5IcMbyPAk,,,,,,,anonymous,KO,1,3,사용하기불편함,,,,,7,,4,,,,,,,,8,,2.10612E+11,,,FEMALE,40대,광역시,미구독,한그룻 주문경험X,1,1,0,0,0,1
115,45947.46295,45947.46479,0,,100,159,1,45947.4648,R_9VESLcKe29PUJoZ,,,,,,,anonymous,KO,1,6,아주 가끔 배달사고 때문에,,,,,7,,2,,,,,,,적은 양의 배달음식이 안되어서,"1,4",,2.20622E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,2,7,0,0,9
116,45947.46257,45947.46481,0,,100,193,1,45947.46482,R_9F4CMwB7qFHM90J,,,,,,,anonymous,KO,1,7,"많은 음식점과 편리한 주문
할인 혜택이 좀 더 많아 진다면 더 많이 이용 할 의향이 있음
매스컴에 늘 수수료 문제가 나오는데, 상생하는 방법을 찾아 보는 게 좋을 것 같습니다",,,9,,,,,,,,5,입점 점포가 많음,,다 플랫폼에 비해서 입점 점포가 많고 메뉴 선택의 폭이 넓다 ,"1,2,4,5",,2.01406E+11,,,MALE,40대,지방,구독,한그룻 주문경험X,1,0,4,0,0,4
117,45947.46331,45947.46481,0,,100,130,1,45947.46482,R_4hjh1uK282lzh9D,,,,,,,anonymous,KO,1,10,배송도 빠르고 정확하다,8,,,,,,,,2,,,,,주문을하면 조리부터 배송까지 체크할수있다,"1,2",,2.10814E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,0,2,0,0,2
118,45947.46365,45947.46483,0,,100,101,1,45947.46484,R_4qgp3ZPcoM6lT4v,,,,,,,anonymous,KO,1,8,"배달비 행사 할 때도 있고
배달 업체가 다양해서",,,7,,,,4,,,,,,,"무료배달 , 할인쿠폰이 있어서 타 업체 보다 저렴하게 이용할 때가 있다","1,2",,1.71109E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험X,1,0,1,1,0,2
119,45947.46417,45947.46484,0,,100,58,1,45947.46485,R_4P6kTzeifqCaGLW,,,,,,,anonymous,KO,1,8,"다양한 종류가 있고, 같은 음식이라도 가게별로 비교하면서 주문할 수 있어서",,,7,,,,1,,,,,,,,1,,2.00509E+11,,,MALE,20대,수도권,미구독,한그룻 주문경험X,1,2,6,3,0,11
120,45947.46287,45947.46485,0,,100,170,1,45947.46486,R_4kLLk1xjLgZlMlz,,,,,,,anonymous,KO,1,0,젖같아서 니같으면 추천하긋냐,,,,,10,전부 다,,,,,,,니들이 제일 잘 알거라고 본다,,2,,1.70323E+11,,,MALE,40대,지방,미구독,한그룻 주문경험X,1,0,1,0,0,1
121,45947.46346,45947.46485,0,,100,120,1,45947.46486,R_9pYPZW8GsBMEc7J,,,,,,,anonymous,KO,1,8,"음식 기다릴필요없어
도착보장이 추천하기에 좋을꺼같음",,,8,,,,,,2,,,,,"도착보장 생긴후로 음식이 더
따뜻하게 오는것같음","1,5",,1.60925E+11,,,MALE,40대,수도권,구독,한그룻 주문경험X,1,0,0,2,0,2
122,45947.46455,45947.46486,0,,100,26,1,45947.46487,R_97ackOPjBEbAEeZ,,,,,,,anonymous,KO,1,6,ㅡㅡㄷ즡ㅈㄷ,,,,,8,,,,2,,,,,,1,,2.50922E+11,,,MALE,10대,수도권,구독,한그룻 주문경험X,1,0,16,2,0,18
123,45947.46414,45947.46486,0,,100,62,1,45947.46488,R_4mgHXdsnskgZ3Lc,,,,,,,anonymous,KO,1,5,"배달료가 비싸요
",,,,,7,,2,,,,,,,"일인이나 금액에 못미칠때 배송비가
너무 비싸네요","1,2,4,5",,2.10407E+11,,,FEMALE,50대 이상,광역시,미구독,한그룻 주문경험X,1,2,0,0,0,2
124,45947.46434,45947.46505,0,,100,61,1,45947.46506,R_4RzY8BJLYkCYA25,,,,,,,anonymous,KO,1,6,주문 하기가 쉽고 매장이 많다,,,,,8,,,,3,,,,,포장에 큰문제는 없엇던 것 같다,"1,2",,1.71218E+11,,,FEMALE,40대,수도권,구독,한그룻 주문경험X,1,1,4,1,0,6
125,45947.46451,45947.4651,0,,100,51,1,45947.46511,R_9f3w4OMDEykBbR7,,,,,,,anonymous,KO,1,5,배달비....아시죠?,,,,,7,,3,,,,,,,배달팁... 너무 비싸도 너무비쌉니다,"2,4,5",,1.81017E+11,,,MALE,20대,지방,미구독,한그룻 주문경험X,1,8,8,0,1,17
126,45947.46253,45947.46517,0,,100,228,1,45947.46519,R_9HYdxq52bY53sHf,,,,,,,anonymous,KO,1,10,배민클럽 good,9,,,,,,,,,,3,,,타앱에 없는 가게 많음,"1,2,4",,1.90611E+11,,,MALE,30대,지방,구독,한그룻 주문경험X,1,2,7,0,0,9
127,45947.46339,45947.46517,0,,100,154,1,45947.46519,R_9AHx01cCxJZZGzG,,,,,,,anonymous,KO,1,10,가맹점 폭이 넓고 이벤트 다양함,9,,,,,,,,,,1,,,하나의 플랫폼으로 다양한 음식점을 찾을수있음,"1,4",,1.9063E+11,,,MALE,40대,지방,구독,한그룻 주문경험O,1,0,8,0,0,8
128,45947.46363,45947.46521,0,,100,135,1,45947.46522,R_9FKgBN1WZZtcvBf,,,,,,,anonymous,KO,1,5,상황에 따라서 달라지기에,,,,,7,,2,,,,,,,최소주문을 맞추다보면 훨씬높은금액으로 먹고싶지도 않은 음식을 시켜야해서,"1,2,4",,2.00401E+11,,,MALE,40대,광역시,구독,한그룻 주문경험X,1,3,7,5,0,15
129,45947.46472,45947.46521,0,,100,42,1,45947.46522,R_9iwJ1xblUg145UI,,,,,,,anonymous,KO,1,8,한그릇 편리함,,,7,,,,2,,,,,,,한그릇 1인가수 소량 주문에 적합,"1,4,5",,2.01213E+11,,,FEMALE,40대,광역시,미구독,한그룻 주문경험O,1,2,4,0,0,6
130,45947.46228,45947.46523,0,,100,255,1,45947.46524,R_4s0rgWjHD4zwP20,,,,,,,anonymous,KO,1,5,배달비로 인한 가격 상승,,,,,10,음식값 상승,,,,,,,,,1,,2.10323E+11,,,MALE,50대 이상,지방,구독,한그룻 주문경험X,1,4,1,1,0,6
131,45947.4631,45947.46524,0,,100,184,1,45947.46525,R_9ijRaHKpMAxzfbf,,,,,,,anonymous,KO,1,3,무료배송이나 이벤트가 적어서,,,,,7,,3,,,,,,,다른곳에선 무료배송과 할인혜택이 많아서,"1,2,5",,2.10101E+11,,,FEMALE,50대 이상,광역시,미구독,한그룻 주문경험X,1,0,2,0,0,2
132,45947.46292,45947.46537,0,,100,211,1,45947.46537,R_9CrrNZa2PIH4QWo,,,,,,,anonymous,KO,1,8,가족 계정 쓸때 만나서 결제도 아닌데 쿠폰이나 무료배달적용이 안돼는게 별러에요,,,8,,,,,,3,,,,,배달해주시분둘이 친절하게 흘리거나 흐트러지않게 잘배달해주셔서요,"1,2,4",,2.11128E+11,,,FEMALE,50대 이상,수도권,구독,한그룻 주문경험X,1,2,6,0,0,8
133,45947.46459,45947.46537,0,,100,67,1,45947.46538,R_9WCt2GRXpv3jQGt,,,,,,,anonymous,KO,1,8,혜택이 많아서,,,7,,,,5,,,,,,,쿠폰이나 다양한 이벤트,"1,4",,1.70627E+11,,,FEMALE,30대,지방,구독,한그룻 주문경험X,1,0,6,0,0,6
134,45947.46388,45947.46546,0,,100,136,1,45947.46547,R_99sbtkK8y0xBxM5,,,,,,,anonymous,KO,1,9,가맹점이 많은 편이라 ,7,,,,,,3,,,,,,,배민클럽의 알뜰배달이 꽤 괜찮습니다,"1,4,5",,1.7061E+11,,,FEMALE,40대,수도권,구독,한그룻 주문경험X,1,0,2,0,0,2
135,45947.46472,45947.46551,0,,100,67,1,45947.46551,R_9dL7FgmBeHHrj8g,,,,,,,anonymous,KO,1,8,그럭저럭 괜찮음,,,9,,,,,,,,4,,,그냥저냥 괜춘 ,1,,2.50921E+11,,,MALE,30대,광역시,구독,한그룻 주문경험X,1,0,6,0,1,7
136,45947.46491,45947.46551,0,,100,52,1,45947.46552,R_9DZGfDkXv9X2f0Y,,,,,,,anonymous,KO,1,5,좋지도 나쁘지고 않음,,,,,7,,3,,,,,,,,"1,2",,2.10118E+11,,,MALE,40대,지방,미구독,한그룻 주문경험X,1,3,2,0,0,5
137,45947.46498,45947.46556,0,,100,50,1,45947.46557,R_9n1XI5NatJu8eWd,,,,,,,anonymous,KO,1,9,평소에자주시켜먹어서,7,,,,,,4,,,,,,,,1,,1.90419E+11,,,MALE,20대,수도권,구독,한그룻 주문경험O,1,1,8,0,0,9
138,45947.46419,45947.46561,0,,100,123,1,45947.46562,R_9ph8XPjz14Q0O9c,,,,,,,anonymous,KO,1,8,"유저 경험 플로우(?) 굉장히 매끄러움.
결제하자마자 예상 시간 나오고(웬만하면 잘 맞음) 배달 위치까지 알려주는데 그 과정이 아주 매끄러움",,,8,,,,,,2,,,,,시간 없을 때 배달 시간 고려하는게 제일 중요한데 웬만하면 그 시간 맞춰 오거나 더 빠름. 그런데 결제 후에 뜨는 시간이 상세페이지에 적힌 것보다 훨씬 오래 걸리는 경우엔 좀 화남,"1,4",,1.80715E+11,,,FEMALE,20대,수도권,구독,한그룻 주문경험O,1,0,7,0,0,7
139,45947.46492,45947.46567,0,,100,65,1,45947.46568,R_9ghWiy0Z9tfU5tD,,,,,,,anonymous,KO,1,10,빠름친절해요,8,,,,,,,,3,,,,,,"1,2",,2.10327E+11,,,MALE,40대,수도권,구독,한그룻 주문경험X,1,6,0,0,0,6
140,45947.46513,45947.4658,0,,100,58,1,45947.46581,R_9axXiFMaPG3pgr1,,,,,,,anonymous,KO,1,10,쿠폰도주고 맛집도많아서 좋운거같아여,7,,,,,,1,,,,,,,,1,,1.80808E+11,,,FEMALE,20대,지방,미구독,한그룻 주문경험X,1,19,5,0,0,24
141,45947.46503,45947.46582,0,,100,68,1,45947.46584,R_9dz6T10oSMmoUzF,,,,,,,anonymous,KO,1,6,배달비가 비싸요,,,,,7,,2,,,,,,,하나만 주문해야하는데 강제로 2개 혹은 부가적인걸 주문하게 만듦,"1,4",,2.00726E+11,,,MALE,30대,지방,미구독,한그룻 주문경험X,1,0,1,0,0,1
